id,gid,kecamatan,kelurahan,geom,nama,id_tps,alamat,thn_bangun,klasifikasi_struktur,klasifikasi_pengangkutan,tahun,status,kel_dilayani,kapasitas,vol_masuk,vol_dikelola,vol_diangkut,waktu_angkut,id_delivery,data_tahun,koordinat,lat,lon,utilisasi
68.0,64.0,Rungkut,Medokan Ayu,0101000020ED7F0000C1A62C0FC24E25415D0EA15E36876141,Medokan Ayu,129,Jl. Medokan Asri Tengah,,,armroll,,aktif,Kel. Medokan Ayu,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.32605090869349,112.79553128206",-7.32605090869349,112.79553128206,100.0
,,Gunung Anyar,Rungkut Menanggal,0101000020ED7F0000D8614200673F2541F1063EC78C866141,Rungkut Menanggal,132,Jl.Rungkut Menanggal Harapan,,,armroll,,aktif,Kel.Rungkut Menanggal,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.33838841157694, 112.777780534836",-7.33838841157694,112.777780534836,100.0
70.0,66.0,Rungkut,Rungkut Kidul,0101000020ED7F00003BDA6BE6A94225410B700EF6F2866141,Metro Merr,133,Jl. Sukarno hatta (pojok Merr gunung Anyar),,,compactor,,aktif,Kel. Rungkut Menanggal,9.9,9.9,9.9,9.9,>1 hari,,2021," -7.33098239671951, 112.781531591272",-7.33098239671951,112.781531591272,100.0
71.0,67.0,Tenggilis Mejoyo,Penjaringan Sari,0101000020ED7F00001DBEE2DDF8232541652666D40A876141,Kendangsari Telkom,138,Jl. Raya Kendangsari,,,compactor,,aktif,"Kel. Tenggilis Mejoyo, Kel. Kendangsari, Kel. Rungkut Tengah",33.0,33.0,33.0,33.0,<1 hari,,2021,"-7.32939548427529,112.745948213579",-7.32939548427529,112.745948213579,100.0
,,Tenggilis Mejoyo,Panjang Jiwo,0101000020ED7F00006FC94E1C782A2541B204E4DFC2876141,Prapen Sisi Timur (Depan Graha Track),141,Jl.Raya Prapen (Sisi Timur),,,compactor,,aktif,"Kel.Kendangsari,Kel.Tenggilis Mejoyo",19.8,19.8,19.8,19.8,<1 hari,,2021," -7.31605373665136, 112.753427385746",-7.31605373665136,112.753427385746,100.0
73.0,69.0,Tenggilis Mejoyo,Panjang Jiwo,0101000020ED7F00006FC94E1C782A2541B204E4DFC2876141,Prapen Sisi Timur (Depan Graha Track),141,Jl. Raya Prapen (Sisi Timur),,,compactor,,aktif,"Kel. Kendangsari, Kel. Tenggilis Mejoyo",19.8,19.8,19.8,19.8,<1 hari,,2021,"-7.31605373665136,112.753427385746",-7.31605373665136,112.753427385746,100.0
,,Tenggilis Mejoyo,Panjang Jiwo,0101000020ED7F00007E9B6D3D902D254187689A18F7876141,Prapen,140,Jl.Raya Prapen,,,compactor,,aktif,Kel.Panjang Jiwo,19.8,19.8,19.8,19.8,<1 hari,,2021," -7.31226244908169, 112.756999270252",-7.31226244908169,112.756999270252,100.0
75.0,71.0,Wonocolo,Jemur Wonosari,0101000020ED7F0000EAF2B851FE1B2541A20184D837876141,Jemur Wonosari,142,Jl. Jemur Wonosari,,,compactor,,aktif,Kel. Jemur Wonosari,19.8,19.8,19.8,19.8,<1 hari,,2021,"-7.32617513908252,112.736686866792",-7.32617513908252,112.736686866792,100.0
,,Sememi,Sememi,0101000020ED7F0000B394AB94ECC42441368A15B3788B6141,TPS Kendung Makam,32,Jl.Sememi,,TPS,armroll,,aktif,Kel.Sememi,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.24778887096137, 112.635470132217",-7.24778887096137,112.635470132217,100.0
77.0,73.0,Sememi,Sememi,0101000020ED7F00006916A0936AC424410CB82092048B6141,TPS Kendung BDH,33,Jl. Raya Kendung Benowo,,TPS,compactor,,aktif,Kel. Sememi,19.8,19.8,19.8,19.8,<1 hari,,2021,"-7.25619142434721,112.63491185258",-7.25619142434721,112.63491185258,100.0
,,Romokalisari,Romokalisari,0101000020ED7F00000E6F579133CE2441B90F078D338E6141,TPS Romokalisari,35,Jl.Romokalisari,,TPS,armroll,,aktif,Kel.Romokaliasari,8.0,8.0,8.0,8.0,<1 hari,,2021," -7.19719728275116, 112.64603988046",-7.19719728275116,112.64603988046,100.0
79.0,77.0,Morokrembangan,Morokrembangan,0101000020ED7F0000DA8D2FF3840F2541946FF341448C6141,TPS Mbah Ratu,71,Jl. Gresik,,TPS,armroll,,aktif,"Kel. Morokrembangan, Kel. Perak Barat, Kel. Kemayoran",14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.23274547722016,112.721870520398",-7.23274547722016,112.721870520398,100.0
,,Sukomanunggal,Sukomanunggal,0101000020ED7F00006B08C16D15FA2441780A1C918F8A6141,TPS Sukomanunggal,59,Jl.Suko Manunggal,,TPS,armroll,,aktif,"Kel.Sukomanunggal,Kel.Simomulyo Baru",14.0,14.0,14.0,14.0,<1 hari,,2021," -7.26442671793096, 112.697145966318",-7.26442671793096,112.697145966318,100.0
81.0,79.0,Simo Mulyo,Simo Mulyo,0101000020ED7F000063ADF006490725417FFE36F9A88A6141,TPS Simorukun,61,Jl. Simo Mulyo,,TPS,armroll,,aktif,"Kel. Simo Mulyo, Kel. Petemon",33.0,33.0,33.0,33.0,<1 hari,,2021,"-7.26253144104599,112.712440048706",-7.26253144104599,112.712440048706,100.0
,,Simo Mulyo,Simo Mulyo,0101000020ED7F00003F15DC7728012541C04739C5058A6141,TPS Simohilir,60,Jl.Simo Hilir,,TPS,armroll,,aktif,Kel.Simomulyo Baru,8.0,8.0,8.0,8.0,<1 hari,,2021," -7.27436341915605, 112.705383019001",-7.27436341915605,112.705383019001,100.0
83.0,82.0,Gunung Anyar,Gunung Anyar,0101000020ED7F0000F1E79793ED482541DAE598B065866141,TPS Purimas,135,Jl. Perum Purimas Gunung anyar,,TPS,armroll,,aktif,Kel. Gunung Anyar,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.3411718840481,112.788833768365",-7.3411718840481,112.788833768365,100.0
,,Bulak,Bulak,0101000020ED7F00002C9BF27C83462541206FA6D5598C6141,TPS Tambak Deres,90,Jl.Tambak Deres,,TPS,armroll,,aktif,Kel.Bulak,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.23093943889571, 112.785598459165",-7.23093943889571,112.785598459165,100.0
85.0,84.0,Pegirian,Pegirian,0101000020ED7F00008329445EBC2925419A183B70A68C6141,TPS Wonokusumo Kidul,77,Jl. Wonokusumo Kidul,,TPS,compactor,,aktif,"Kel. Pegirian, Kel. Wonokusumo, Kel. Sidotopo",39.6,39.6,39.6,39.6,<1 hari,,2021,"-7.2255279254166,112.752226264018",-7.2255279254166,112.752226264018,100.0
,,Ngagel Rejo,Ngagel Rejo,0101000020ED7F0000ED0A94AB3A262541879C486FFF886141,TPS Ngagel Dadi,112,Jl.Ngagel Dadi III,,TPS,armroll,,aktif,"Kel.Barata Jaya,Kel.Ngagel Rejo",14.0,14.0,14.0,14.0,<1 hari,,2021," -7.29317514360645, 112.748423632859",-7.29317514360645,112.748423632859,100.0
87.0,86.0,Tegalsari,Keputran,0101000020ED7F0000F9EDD2C89F242541A55E422993896141,TPS Dinoyo,17,Jl. Siliwangi,,TPS,compactor,-,aktif,Tegalsari,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.28249684294406,112.746521887565",-7.28249684294406,112.746521887565,100.0
,,Wonokromo,Darmo,0101000020ED7F0000E589DBC1711C2541B43586884A896141,TPS Taman Ketampon,18,Jl.Taman Ketampon,,TPS,compactor,,aktif,Darmo,23.0,23.0,23.0,23.0,<1 hari,,2021," -7.28778675210156, 112.737061275068",-7.28778675210156,112.737061275068,100.0
89.0,88.0,Tegalsari,Keputran,0101000020ED7F0000F091F01F0522254129D23BE2018A6141,TPS Pasar Keputran,19,Jl. Keputran Utara,,TPS,compactor,,aktif,Keputran,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.27449957375743,112.74347261584",-7.27449957375743,112.74347261584,100.0
,,Tandes,Karangpoh,0101000020ED7F000088D05C5CADEE244110319308FC896141,TPS Tubanan,20,Jl.Tubanan,,TPS,armroll,,aktif,Karangpoh,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.2751478716145, 112.68396509874",-7.2751478716145,112.68396509874,100.0
91.0,90.0,Tandes,Karangpoh,0101000020ED7F0000E7F99E0093EB244186ED2171A18A6141,TPS Karangpoh,21,Jl. Darmo Indah Barat II,,TPS,armroll,,aktif,Karangpoh,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.26319631768785,112.680324057316",-7.26319631768785,112.680324057316,100.0
,,Tandes,Balongsari,0101000020ED7F0000B0CBFA1010EA244155ED66A2D48A6141,TPS Balongsari,22,Jl.Balongsari,,TPS,armroll,,aktif,Balongsari,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.25949976287185, 112.678558460368",-7.25949976287185,112.678558460368,100.0
93.0,92.0,Tandes,Manukan Wetan,0101000020ED7F0000FB7608FED5E52441B42A1B8CC78A6141,TPS Manukan Wetan,23,Jl. Sikatan,,TPS,armroll,,aktif,Manukan Wetan,8.0,8.0,8.0,8.0,<1 hari,,2021,"-7.26046451777095,112.673662880585",-7.26046451777095,112.673662880585,100.0
,,Tandes,Manukan Kulon,0101000020ED7F0000B6A018EACADB2441B9F119DCCA8A6141,TPS Manukan Kulon,24,Jl.Manukan Kulon,,TPS,armroll,,aktif,Manukan Kulon,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.26026768003105, 112.66202139414",-7.26026768003105,112.66202139414,100.0
95.0,94.0,Tandes,Manukan Wetan,0101000020ED7F00003B8F01450AE224416D41E8AAC18A6141,TPS Manukan Telaga,25,Jl. Manukan Peni VII,,TPS,armroll,,aktif,Manukan Wetan,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.26090603197903,112.669264963379",-7.26090603197903,112.669264963379,100.0
,,Tandes,Manukan Wetan,0101000020ED7F0000BE815735DBE5244171BC4FA1528B6141,TPS Buntaran,26,Jl.Buntaran,,TPS,armroll,,aktif,Manukan Wetan,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.2504037566207, 112.6736493171",-7.2504037566207,112.6736493171,100.0
97.0,96.0,Tandes,Tandes,0101000020ED7F0000F0DF33E505EF2441E6FA6788C18A6141,TPS Darmo Indah,27,Jl. Darmo Indah,,TPS,armroll,,aktif,Tandes,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.26086018627673,112.684312725777",-7.26086018627673,112.684312725777,100.0
,,Benowo,Kandangan,0101000020ED7F00006E7F3B8AC7CF2441046C2F74278B6141,TPS Griya Citra Asri,28,Jl.Perum Griya Citra Asri,,TPS,armroll,,aktif,Kandangan,8.0,8.0,8.0,8.0,<1 hari,,2021," -7.25362049380193, 112.648073111044",-7.25362049380193,112.648073111044,100.0
99.0,98.0,Tandes,Banjar Sugihan,0101000020ED7F0000FB6D10E00CD72441A9FE1A53F68A6141,TPS Tengger,29,Jl. Tengger Raya,,TPS,armroll,,aktif,Banjar Sugihan,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.25714367918268,112.656513280798",-7.25714367918268,112.656513280798,100.0
,,Benowo,Kandangan,0101000020ED7F000070AC5139E0D324417D42F0994D8B6141,TPS Kandangan,30,"Jl,Kandangan",,TPS,armroll,,aktif,Kandangan,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.25084378569621, 112.652810952549",-7.25084378569621,112.652810952549,100.0
101.0,100.0,Benowo,Sememi,0101000020ED7F00006FD19E2B6DCD2441BBD7E7B63A8B6141,TPS Bandarejo Sememi,34,Jl. Bandarejo Pasar Sememi,,TPS,armroll,,aktif,Sememi,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.25223712521588,112.645340822927",-7.25223712521588,112.645340822927,100.0
,,Benowo,Romokalisari,0101000020ED7F00005B0F4DFADFDD244169F9299A288E6141,TPS Rusunawa Romokalisari,36,Jl.Rusunawa Romokalisari,,TPS,armroll,,aktif,Romokalisari,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.19792360047389, 112.664206621801",-7.19792360047389,112.664206621801,100.0
103.0,102.0,Benowo,Babat Jerawat,0101000020ED7F000056F94556EABF24418C0E0A528F8B6141,TPS Babat Jerawat,37,Jl. Dukuh Jerawat,,TPS,armroll,,aktif,Babat Jerawat,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.24617337587232,112.629658925869",-7.24617337587232,112.629658925869,100.0
,,Benowo,Babat Jerawat,0101000020ED7F00009AFD7F7725BD2441CDD5A797028B6141,TPS Langkir,38,Jl.Sendang Bulu,,TPS,armroll,,aktif,Babat Jerawat,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.25636479347631, 112.626486075772",-7.25636479347631,112.626486075772,100.0
105.0,104.0,Pakal,Babat Jerawat,0101000020ED7F0000800115BE0BBF2441AAC5176BDC8B6141,TPS Pondok Benowo Indah,39,Perum Pondok Benowo Indah,,TPS,armroll,,aktif,Babat Jerawat,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.24059991694222,112.628631115348",-7.24059991694222,112.628631115348,100.0
,,Pakal,Benowo,0101000020ED7F000013AFC4175DB02441D77D703C368C6141,TPS Pasar Benowo,40,Jl.Raya Benowo,,TPS,armroll,,aktif,Benowo,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.23416324364484, 112.61159102814",-7.23416324364484,112.61159102814,100.0
107.0,107.0,Pakal,Benowo,0101000020ED7F00009270A00857B0244104C2B5A5198C6141,TPS benowo Krajan,41,jl. benowo krajan,,tps,armroll,,aktif,benowo,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.23623140124137,112.611570934081",-7.23623140124137,112.611570934081,100.0
,,PAKAL,PAKAL,0101000020ED7F00009604523F2BAC2441350F9EBABC8B6141,TPS JURANG KUPING,42,JL.JURANG INDAH,,TPS,armroll,,aktif,PAKAL,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.24297004076601, 112.606760419107",,100.0
109.0,109.0,PAKAL,SUMBEREJO,0101000020ED7F00003B88471D3EA724417B7CE8078E8C6141,TPS SUMBEREJO MAKAM,43,JL. SUMBEREJO 2,,TPS,armroll,,aktif,SUMBEREJO,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.22784957333583,112.600997278815",-7.22784957333583,112.600997278815,100.0
,,PAKAL,SUMBEREJO,0101000020ED7F0000903B5BD541A92441CD4EB22BC48C6141,TPS SUMBEREJO KRENUK,44,JL.KRENUK SUMBEREJO,,TPS,armroll,,aktif,SUMBEREJO,8.0,8.0,8.0,8.0,<1 hari,,2021," -7.2239249765153, 112.603318308758",-7.2239249765153,112.603318308758,100.0
111.0,111.0,PAKAL,PAKAL,0101000020ED7F0000ED2315C21DB52441327D055C8F8B6141,TPS PAKAL MADYA,46,JL. PAKAL MADYA,,TPS,armroll,,aktif,PAKAL,8.0,8.0,8.0,8.0,<1 hari,,2021,"-7.24621523637462,112.617142343654",-7.24621523637462,112.617142343654,100.0
,,Wonocolo,Siwalankerto,0101000020ED7F0000BD7FC148FC15254151D016F383866141,Siwalankerto,190,Jl.Siwalan Kerto,,,compactor,,aktif,Kel.Siwalankerto,26.4,25.4,25.4,25.4,<1 hari,,2021," -7.33921448690707, 112.729772839729",-7.33921448690707,112.729772839729,96.21212121212122
113.0,114.0,Wiyung,Balas Klumprik,0101000020ED7F00006A2B7A42B5EF244195F4CDE01A876141,Balas Klumprik,185,Jl. Koterm Balas Klumprik,,,armroll,,aktif,Kel. Balas Klumprik,14.0,14.0,14.0,14.0,>1 hari,,2021," -7.32846575523729, 112.685359634932",-7.32846575523729,112.685359634932,100.0
114.0,115.0,PAKAL,PAKAL,0101000020ED7F0000642B23ECFBB12441683CD515C68B6141,TPS PAKAL TIMUR,45,JL. PAKAL SUMBERAN,,LANDASAN,armroll,,aktif,PAKAL,8.0,8.0,8.0,8.0,<1 hari,,2021,"-7.24226937047258,112.613497953235",-7.24226937047258,112.613497953235,100.0
,,Tenggilis Mejoyo,Panjang Jiwo,0101000020ED7F0000FEE50CA3332E2541F97F7C9D06886141,Raya Prapen,160,Jl.Raya Prapen Sisi Barat,,,compactor,,aktif,Kel.Sidosermo,19.8,19.8,19.8,19.8,<1 hari,,2021," -7.31113703154843, 112.757734712414",-7.31113703154843,112.757734712414,100.0
116.0,117.0,SAMBIKEREP,LONTAR,0101000020ED7F00000F4740A6B6E224410BC24AF4808A6141,TPS CANDI LONTAR,48,JL. LEMPUNG SARI,,TPS,armroll,,aktif,LONTAR,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.26558426198657,112.670062697059",-7.26558426198657,112.670062697059,100.0
,,Tenggilis Mejoyo,Panjang Jiwo,0101000020ED7F00007F32C6D8792925417570D7D1B6876141,Prapen DKK,162,Jl.Jemur Sari DKK,,,compactor,,aktif,Kel.Sidosermo,19.8,19.8,19.8,19.8,<1 hari,,2021," -7.31693017770317, 112.752279513246",-7.31693017770317,112.752279513246,100.0
118.0,119.0,Sawahan,Banyu Urip,0101000020ED7F000063431616B9082541421BE6F5338A6141,Simo Katrungan,149,Jl. Simo Katrungan,,,armroll,,aktif,Kel. Banyu Urip,8.0,8.0,8.0,8.0,>1 hari,,2021," -7.27098919773229, 112.714138498125",-7.27098919773229,112.714138498125,100.0
119.0,120.0,SAMBIKEREP,LONTAR,0101000020ED7F000027B36F4D1CE3244165F61D474D8A6141,TPS LEMPUNG PERDANA,47,JL LONTAR,,TPS,armroll,,aktif,LONTAR,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.26932063183861,112.67053674914",-7.26932063183861,112.67053674914,100.0
,,SAMBIKEREP,BRINGIN,0101000020ED7F000036D708CB9ECF2441171B47446F8A6141,TPS SAWO,49,JL SAWO 6,,TPS,armroll,,aktif,BRINGIN,8.0,8.0,8.0,8.0,<1 hari,,2021," -7.26694466697922, 112.647937141331",-7.26694466697922,112.647937141331,100.0
121.0,122.0,Sukolilo,Medokan Semampir,0101000020ED7F0000E12A339BCA432541F1DF32983B886141,Medokan Semampir,122,Jl. Medokan Semampir,,,armroll,,aktif,Kel. Medokan Semampir,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.30720668455307,112.782744434528",-7.30720668455307,112.782744434528,100.0
,,Kenjeran,Tambak Wedi,0101000020ED7F0000C85CE9B3313D25416BBDFE7E8D8D6141,Tambak Wedi,98,Jl.Tambak Wedi,,,armroll,,aktif,Kel.Tambak Wedi,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.20872783332574, 112.774711336433",-7.20872783332574,112.774711336433,100.0
123.0,124.0,Kenjeran,Kedung Cowek,0101000020ED7F0000C4FF4199E83F25413D0D77EBC28C6141,Tanah Kali Kedinding,97,Jl. Tanah Kali Kedinding,,,armroll,,aktif,"Kel. Tanah Kali Kedinding, Kel. Kedung Cowek",28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.22336835196966,112.777914160256",-7.22336835196966,112.777914160256,100.0
,,Kenjeran,Bulak Banteng,0101000020ED7F00008BC5283FEF35254175A76250038D6141,Bulak Banteng Podomoro,94,Jl.Bulak Banteng Pasar Podomoro,,,compactor,,aktif,"Kel.Sidotopo Wetan,Kel.Bulak Banteng",26.4,26.4,26.4,26.4,<1 hari,,2021," -7.21875546853772, 112.766337309323",-7.21875546853772,112.766337309323,100.0
125.0,126.0,Kenjeran,Bulak Banteng,0101000020ED7F00007E5DE676F2372541CA547E4BF28C6141,Bulak Banteng Timur,95,Jl. Bulak Banteng Timur,,,armroll,,aktif,"Kel. Sidotopo Wetan, Kel. Bulak Banteng",16.0,16.0,16.0,16.0,<1 hari,,2021,"-7.21997746860043,112.768674414571",-7.21997746860043,112.768674414571,100.0
,,Kenjeran,Bulak Banteng,0101000020ED7F000058F42B3BBE3725415F99B69BF78C6141,Jl.Platuk,92,Jl.DK Bulak Banteng,,,armroll,,aktif,"Kel.Sidotopo Wetan,Kel.Bulak Banteng",14.0,14.0,14.0,14.0,<1 hari,,2021," -7.21959405729937, 112.768436467551",-7.21959405729937,112.768436467551,100.0
127.0,128.0,Kenjeran,Bulak,0101000020ED7F00003DA9AD75754A25412B885E1A918B6141,Memet,91,Jl. Memet Sastro Wirya,,,armroll,,aktif,Kel. Komplek Kenjeran,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.24544069936028,112.790227792955",-7.24544069936028,112.790227792955,100.0
,,Semampir,Ujung,0101000020ED7F0000CBE94D168E272541ED4F5908DF8C6141,Jati Purwo,84,Jl.Jati purwo,,,armroll,,aktif,Kel.Ujung,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.22144399721512, 112.749683194776",-7.22144399721512,112.749683194776,100.0
129.0,131.0,SAMBIKEREP,BRINGIN,0101000020ED7F0000C109101844D3244149546265C28A6141,TPS BRINGIN,50,JL. BRINGIN,,TPS,compactor,,aktif,BRINGIN,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.26091599843013,112.652140816075",-7.26091599843013,112.652140816075,100.0
,,SAMBIKEREP,BRINGIN,0101000020ED7F00007385142E71CB24414D71EA51B08A6141,TPS ALAS MALANG,51,JL.ALAS MALANG,,TPS,armroll,,aktif,BRINGIN,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.26225648471114, 112.643077228468",-7.26225648471114,112.643077228468,100.0
131.0,133.0,SAMBIKEREP,SAMBIKEREP,0101000020ED7F0000BC88511646DC24414B3FFC813B8A6141,TPS KUWUKAN,52,JL. KUWUKAN SAMBIKEREP,,LANDASAN,armroll,,aktif,SAMBIKEREP,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.2706351808188,112.662617182646",-7.2706351808188,112.662617182646,100.0
,,LAKARSANTRI,LAKARSANTRI,0101000020ED7F0000D9E1F4BCB2C22441C65CC95071886141,TPS LAKARSANTRI,53,JL.LAKARSANTRI,,TPS,compactor,,aktif,LAKARSANTRI,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.30388730428614, 112.633092998617",-7.30388730428614,112.633092998617,100.0
133.0,135.0,LAKARSANTRI,LIDAH KULON,0101000020ED7F0000959ED23319D22441A9A7EC5BEA876141,TPS WISMA LIDAH KULON,54,PERUM WISMA LIDAH KULON,,TPS,armroll,,aktif,LIDAH KULON,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.31358462750017,112.650980384811",-7.31358462750017,112.650980384811,100.0
,,LAKARSANTRI,LIDAH KULON,0101000020ED7F0000112B97A410DC2441F67D3689AE886141,TPS LIDAH KULON ORTOPEDI,55,JL.LONTAR LIDAH KULON,,TPS,armroll,,aktif,LIDAH KULON,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.29935148376936, 112.662481045478",-7.29935148376936,112.662481045478,100.0
135.0,137.0,LAKARSANTRI,LIDAH WETAN,0101000020ED7F0000E867315D42E6244133E87AF471886141,TPS LIDAH WETAN UNESA,56,JL. WADUK UNESA,,LANDASAN,compactor,,aktif,LIDAH WETAN,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.3036899873314,112.674313927728",-7.3036899873314,112.674313927728,100.0
,,GUNUNG ANYAR,GNUNG ANYAR TAMBAK,0101000020ED7F00002229A08CE9482541E6D84FCA65866141,TPS PURIMAS,135,JL.GUNUNG ANYAR TIMUR,,TPS,armroll,,aktif,GUNUNG ANYAR TAMBAK,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.34116469119383, 112.788815503916",-7.34116469119383,112.788815503916,100.0
137.0,139.0,GUNUNG ANYAR,GNUNG ANYAR,0101000020ED7F0000867BA427C25425416199E9EE3D866141,TPS WGUNA TIMUR,134,JL. WIGUNA TIMUR,,TPS,armroll,,aktif,GUNUNG ANYAR,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.34399265477172,112.80255882773",-7.34399265477172,112.80255882773,100.0
,,TENGGILIS MEJOYO,KUTISARI,0101000020ED7F00009D2DA9731D2525412ADBD10174866141,TPS KUTISARI PLN,139,JL.KUTISARI PLN,,TPS,armroll,,aktif,KUTISARI,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.34029975723629, 112.747315602432",-7.34029975723629,112.747315602432,100.0
139.0,141.0,GUBENG,BARATAJAYA,0101000020ED7F000078C196BC40302541D6D1276657886141,TPS BARATA JAYA,114,JL. BARATAJAYA,,TPS,armroll,,aktif,BARATAJAYA,28.0,28.0,28.0,28.0,<1 hari,,2021,"-7.30528446526716,112.76008938848",-7.30528446526716,112.76008938848,100.0
,,SUKOLILO,NGINDEN JANGKUNGAN,0101000020ED7F000060CF1164503B2541B8C6CC5F4A886141,ASPOL NGINDEN INTAN,123,JL.NGINDEN INTAN TIMUR,,TPS,armroll,,aktif,NGINDEN JANGKUNGAN,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.30617637387146, 112.772914079393",-7.30617637387146,112.772914079393,100.0
141.0,143.0,SUKOLILO,MEDOKAN SEMAMPIR,0101000020ED7F00001D5688F1255225413E60982850886141,TPS SEMOLOWARU BAHARI (TPU KEPUTIH),121,JL. MEDOKAN KEPUTIH,,TPS,armroll,,aktif,MEDOKAN SEMAMPIR,14.0,14.0,14.0,14.0,<1 hari,,2021,"-7.30565318746997,112.799379279609",-7.30565318746997,112.799379279609,100.0
,,MULYOREJO,KEJAWAN PUTIH TAMBAK,0101000020ED7F00006D57CC8EDA542541807BFF48B4896141,TPS KEJAWAN PUTIH TAMBAK,124,JL.KEJAWAN PUTIH TAMBAK,,TPS,compactor,,aktif,KEJAWAN PUTIH TAMBAK,19.8,19.8,19.8,19.8,<1 hari,,2021," -7.27988176307507, 112.802412141181",-7.27988176307507,112.802412141181,100.0
143.0,145.0,TAMBAKSARI,PACAR KELING,0101000020ED7F0000B4D5A5E0EC2C2541832100ED958A6141,TPS PETOJO,104,JL. PETOJO,,TPS,armroll,,aktif,PACAR KELING,8.0,8.0,8.0,8.0,<1 hari,,2021,"-7.26374247634636,112.756070578932",-7.26374247634636,112.756070578932,100.0
,,MULYOREJO,KALISARI,0101000020ED7F0000B30136AD49502541A4E23B46078A6141,TPS WISMA PERMAI,143,JL.WISMA PERMAI,,TPS,armroll,,aktif,KALISARI,14.0,14.0,14.0,14.0,<1 hari,,2021," -7.27390010918036, 112.797096260908",-7.27390010918036,112.797096260908,100.0
145.0,147.0,SAWAHAN,PETEMN,0101000020ED7F0000D5E4CE6BC50A2541A82D002D358A6141,TPS PETEMON KUBURAN,147,JL. PETEMON KUBURAN,,TPS,armroll,,aktif,PETEMON,8.0,8.0,8.0,8.0,<1 hari,,2021,"-7.27089230974194,112.71651209737",-7.27089230974194,112.71651209737,100.0
,,SAWAHAN,PUTAT JAYA,0101000020ED7F0000066EFB0A6F092541E7F7C3E6F9896141,TPS SIMO KWAGEAN (MATARAM UTARA),150,JL.MAKAM PUTAT,,TPS,armroll,,aktif,PUTAT JAYA,28.0,28.0,28.0,28.0,<1 hari,,2021," -7.27518574294776, 112.714978251714",-7.27518574294776,112.714978251714,100.0
147.0,149.0,SAWAHAN,PUTAT JAYA,0101000020ED7F00005036BAD11F0825417A98AB78E6896141,TPS MAKAM MATARAM,151,JL. MAKAM PUTAT JAYA,,TPS,armroll,,aktif,PUTAT JAYA,56.0,56.0,56.0,56.0,<1 hari,,2021,"-7.27659694602665,112.713465839688",-7.27659694602665,112.713465839688,100.0
,,SAWAHAN,PAKIS,0101000020ED7F00005F19E9EEFA0D2541A71B2FBD61896141,LANDASAN BINTANG DIPONGGO,68,JL.BINTANG DIPONGGO,,LANDASAN,armroll,,aktif,"PAKIS,PUTAT JAYA",28.0,28.0,28.0,28.0,<1 hari,,2021," -7.28617228002878, 112.720289778321",-7.28617228002878,112.720289778321,100.0
